date,cluster,group,split
2007-04-19,0,LOAD_ALL,train
2007-04-20,3,LOAD_ALL,train
2007-04-21,4,LOAD_ALL,train
2007-04-22,4,LOAD_ALL,train
2007-04-23,3,LOAD_ALL,train
2007-04-24,3,LOAD_ALL,train
2007-04-25,3,LOAD_ALL,train
2007-04-26,3,LOAD_ALL,train
2007-04-27,3,LOAD_ALL,train
2007-04-28,0,LOAD_ALL,train
2007-04-29,0,LOAD_ALL,train
2007-04-30,0,LOAD_ALL,train
2007-05-01,1,LOAD_ALL,train
2007-05-02,3,LOAD_ALL,train
2007-05-03,3,LOAD_ALL,train
2007-05-04,3,LOAD_ALL,train
2007-05-05,3,LOAD_ALL,train
2007-05-06,1,LOAD_ALL,train
2007-05-07,3,LOAD_ALL,train
2007-05-08,4,LOAD_ALL,train
2007-05-09,1,LOAD_ALL,train
2007-05-10,3,LOAD_ALL,train
2007-05-11,3,LOAD_ALL,train
2007-05-12,3,LOAD_ALL,train
2007-05-13,4,LOAD_ALL,train
2007-05-14,1,LOAD_ALL,train
2007-05-15,0,LOAD_ALL,train
2007-05-16,4,LOAD_ALL,train
2007-05-17,3,LOAD_ALL,train
2007-05-18,1,LOAD_ALL,train
2007-05-19,4,LOAD_ALL,train
2007-05-20,1,LOAD_ALL,train
2007-05-21,3,LOAD_ALL,train
2007-05-22,3,LOAD_ALL,train
2007-05-23,3,LOAD_ALL,train
2007-05-24,3,LOAD_ALL,train
2007-05-25,1,LOAD_ALL,train
2007-05-26,4,LOAD_ALL,train
2007-05-27,5,LOAD_ALL,train
2007-05-28,4,LOAD_ALL,train
2007-05-29,3,LOAD_ALL,train
2007-05-30,3,LOAD_ALL,train
2007-05-31,3,LOAD_ALL,train
2007-06-01,3,LOAD_ALL,train
2007-06-02,4,LOAD_ALL,train
2007-06-03,4,LOAD_ALL,train
2007-06-04,0,LOAD_ALL,train
2007-06-05,3,LOAD_ALL,train
2007-06-06,3,LOAD_ALL,train
2007-06-07,3,LOAD_ALL,train
2007-06-08,4,LOAD_ALL,train
2007-06-09,3,LOAD_ALL,train
2007-06-10,4,LOAD_ALL,train
2007-06-11,0,LOAD_ALL,train
2007-06-12,3,LOAD_ALL,train
2007-06-13,3,LOAD_ALL,train
2007-06-14,3,LOAD_ALL,train
2007-06-15,3,LOAD_ALL,train
2007-06-16,5,LOAD_ALL,train
2007-06-17,5,LOAD_ALL,train
2007-06-18,0,LOAD_ALL,train
2007-06-19,0,LOAD_ALL,train
2007-06-20,3,LOAD_ALL,train
2007-06-21,3,LOAD_ALL,train
2007-06-22,0,LOAD_ALL,train
2007-06-23,0,LOAD_ALL,train
2007-06-24,0,LOAD_ALL,train
2007-06-25,3,LOAD_ALL,train
2007-06-26,3,LOAD_ALL,train
2007-06-27,1,LOAD_ALL,train
2007-06-28,1,LOAD_ALL,train
2007-06-29,3,LOAD_ALL,train
2007-06-30,3,LOAD_ALL,train
2007-07-01,0,LOAD_ALL,train
2007-07-02,3,LOAD_ALL,train
2007-07-03,3,LOAD_ALL,train
2007-07-04,3,LOAD_ALL,train
2007-07-05,3,LOAD_ALL,train
2007-07-06,3,LOAD_ALL,train
2007-07-07,3,LOAD_ALL,train
2007-07-08,0,LOAD_ALL,train
2007-07-09,3,LOAD_ALL,train
2007-07-10,3,LOAD_ALL,train
2007-07-11,0,LOAD_ALL,train
2007-07-12,3,LOAD_ALL,train
2007-07-13,0,LOAD_ALL,train
2007-07-14,3,LOAD_ALL,train
2007-07-15,3,LOAD_ALL,train
2007-07-16,0,LOAD_ALL,train
2007-07-17,0,LOAD_ALL,train
2007-07-18,0,LOAD_ALL,train
2007-07-19,0,LOAD_ALL,train
2007-07-20,3,LOAD_ALL,train
2007-07-21,0,LOAD_ALL,train
2007-07-22,4,LOAD_ALL,train
2007-07-23,0,LOAD_ALL,train
2007-07-24,0,LOAD_ALL,train
2007-07-25,0,LOAD_ALL,train
2007-07-26,3,LOAD_ALL,train
2007-07-27,3,LOAD_ALL,train
2007-07-28,4,LOAD_ALL,train
2007-07-29,0,LOAD_ALL,train
2007-07-30,0,LOAD_ALL,train
2007-07-31,0,LOAD_ALL,train
2007-08-01,0,LOAD_ALL,train
2007-08-02,0,LOAD_ALL,train
2007-08-03,0,LOAD_ALL,train
2007-08-04,0,LOAD_ALL,train
2007-08-05,0,LOAD_ALL,train
2007-08-06,0,LOAD_ALL,train
2007-08-07,0,LOAD_ALL,train
2007-08-08,0,LOAD_ALL,train
2007-08-09,0,LOAD_ALL,train
2007-08-10,0,LOAD_ALL,train
2007-08-11,0,LOAD_ALL,train
2007-08-12,0,LOAD_ALL,train
2007-08-13,0,LOAD_ALL,train
2007-08-14,0,LOAD_ALL,train
2007-08-15,0,LOAD_ALL,train
2007-08-16,0,LOAD_ALL,train
2007-08-17,0,LOAD_ALL,train
2007-08-18,0,LOAD_ALL,train
2007-08-19,5,LOAD_ALL,train
2007-08-20,4,LOAD_ALL,train
2007-08-21,0,LOAD_ALL,train
2007-08-22,3,LOAD_ALL,train
2007-08-23,3,LOAD_ALL,train
2007-08-24,1,LOAD_ALL,train
2007-08-25,0,LOAD_ALL,train
2007-08-26,4,LOAD_ALL,train
2007-08-27,3,LOAD_ALL,train
2007-08-28,0,LOAD_ALL,train
2007-08-29,0,LOAD_ALL,train
2007-08-30,3,LOAD_ALL,train
2007-08-31,3,LOAD_ALL,train
2007-09-01,4,LOAD_ALL,train
2007-09-02,4,LOAD_ALL,train
2007-09-03,3,LOAD_ALL,train
2007-09-04,4,LOAD_ALL,train
2007-09-05,3,LOAD_ALL,train
2007-09-06,3,LOAD_ALL,train
2007-09-07,1,LOAD_ALL,train
2007-09-08,3,LOAD_ALL,train
2007-09-09,4,LOAD_ALL,train
2007-09-10,3,LOAD_ALL,train
2007-09-11,3,LOAD_ALL,train
2007-09-12,3,LOAD_ALL,train
2007-09-13,3,LOAD_ALL,train
2007-09-14,3,LOAD_ALL,train
2007-09-15,3,LOAD_ALL,train
2007-09-16,1,LOAD_ALL,train
2007-09-17,1,LOAD_ALL,train
2007-09-18,3,LOAD_ALL,train
2007-09-19,3,LOAD_ALL,train
2007-09-20,3,LOAD_ALL,train
2007-09-21,1,LOAD_ALL,train
2007-09-22,3,LOAD_ALL,train
2007-09-23,1,LOAD_ALL,train
2007-09-24,3,LOAD_ALL,train
2007-09-25,1,LOAD_ALL,train
2007-09-26,1,LOAD_ALL,train
2007-09-27,3,LOAD_ALL,train
2007-09-28,3,LOAD_ALL,train
2007-09-29,4,LOAD_ALL,train
2007-09-30,1,LOAD_ALL,train
2007-10-01,3,LOAD_ALL,train
2007-10-02,4,LOAD_ALL,train
2007-10-03,3,LOAD_ALL,train
2007-10-04,1,LOAD_ALL,train
2007-10-05,3,LOAD_ALL,train
2007-10-06,4,LOAD_ALL,train
2007-10-07,4,LOAD_ALL,train
2007-10-08,3,LOAD_ALL,train
2007-10-09,3,LOAD_ALL,train
2007-10-10,3,LOAD_ALL,train
2007-10-11,1,LOAD_ALL,train
2007-10-12,4,LOAD_ALL,train
2007-10-13,1,LOAD_ALL,train
2007-10-14,4,LOAD_ALL,train
2007-10-15,3,LOAD_ALL,train
2007-10-16,4,LOAD_ALL,train
2007-10-17,1,LOAD_ALL,train
2007-10-18,3,LOAD_ALL,train
2007-10-19,4,LOAD_ALL,train
2007-10-20,4,LOAD_ALL,train
2007-10-21,4,LOAD_ALL,train
2007-10-22,4,LOAD_ALL,train
2007-10-23,5,LOAD_ALL,train
2007-10-24,1,LOAD_ALL,train
2007-10-25,1,LOAD_ALL,train
2007-10-26,3,LOAD_ALL,train
2007-10-27,4,LOAD_ALL,train
2007-10-28,0,LOAD_ALL,train
2007-10-29,0,LOAD_ALL,train
2007-10-30,0,LOAD_ALL,train
2007-10-31,4,LOAD_ALL,train
2007-11-01,0,LOAD_ALL,train
2007-11-02,4,LOAD_ALL,train
2007-11-03,0,LOAD_ALL,train
2007-11-04,5,LOAD_ALL,train
2007-11-05,3,LOAD_ALL,train
2007-11-06,4,LOAD_ALL,train
2007-11-07,1,LOAD_ALL,train
2007-11-08,1,LOAD_ALL,train
2007-11-09,4,LOAD_ALL,train
2007-11-10,5,LOAD_ALL,train
2007-11-11,1,LOAD_ALL,train
2007-11-12,1,LOAD_ALL,train
2007-11-13,5,LOAD_ALL,train
2007-11-14,4,LOAD_ALL,train
2007-11-15,1,LOAD_ALL,train
2007-11-16,4,LOAD_ALL,train
2007-11-17,5,LOAD_ALL,train
2007-11-18,5,LOAD_ALL,train
2007-11-19,1,LOAD_ALL,train
2007-11-20,4,LOAD_ALL,train
2007-11-21,1,LOAD_ALL,train
2007-11-22,1,LOAD_ALL,train
2007-11-23,4,LOAD_ALL,train
2007-11-24,4,LOAD_ALL,train
2007-11-25,1,LOAD_ALL,train
2007-11-26,1,LOAD_ALL,train
2007-11-27,4,LOAD_ALL,train
2007-11-28,1,LOAD_ALL,train
2007-11-29,1,LOAD_ALL,train
2007-11-30,4,LOAD_ALL,train
2007-12-01,5,LOAD_ALL,train
2007-12-02,2,LOAD_ALL,train
2007-12-03,1,LOAD_ALL,train
2007-12-04,4,LOAD_ALL,train
2007-12-05,1,LOAD_ALL,train
2007-12-06,1,LOAD_ALL,train
2007-12-07,4,LOAD_ALL,train
2007-12-08,5,LOAD_ALL,train
2007-12-09,5,LOAD_ALL,train
2007-12-10,1,LOAD_ALL,train
2007-12-11,4,LOAD_ALL,train
2007-12-12,1,LOAD_ALL,train
2007-12-13,1,LOAD_ALL,train
2007-12-14,4,LOAD_ALL,train
2007-12-15,5,LOAD_ALL,train
2007-12-16,4,LOAD_ALL,train
2007-12-17,1,LOAD_ALL,train
2007-12-18,4,LOAD_ALL,train
2007-12-19,1,LOAD_ALL,train
2007-12-20,4,LOAD_ALL,train
2007-12-21,1,LOAD_ALL,train
2007-12-22,5,LOAD_ALL,train
2007-12-23,5,LOAD_ALL,train
2007-12-24,4,LOAD_ALL,train
2007-12-25,4,LOAD_ALL,train
2007-12-26,2,LOAD_ALL,train
2007-12-27,5,LOAD_ALL,train
2007-12-28,5,LOAD_ALL,train
2007-12-29,2,LOAD_ALL,train
2007-12-30,5,LOAD_ALL,train
2007-12-31,4,LOAD_ALL,train
2008-01-01,2,LOAD_ALL,train
2008-01-02,3,LOAD_ALL,train
2008-01-03,1,LOAD_ALL,train
2008-01-04,4,LOAD_ALL,train
2008-01-05,5,LOAD_ALL,train
2008-01-06,5,LOAD_ALL,train
2008-01-07,1,LOAD_ALL,train
2008-01-08,4,LOAD_ALL,train
2008-01-09,1,LOAD_ALL,train
2008-01-10,1,LOAD_ALL,train
2008-01-11,3,LOAD_ALL,train
2008-01-12,5,LOAD_ALL,train
2008-01-13,2,LOAD_ALL,train
2008-01-14,1,LOAD_ALL,train
2008-01-15,4,LOAD_ALL,train
2008-01-16,4,LOAD_ALL,train
2008-01-17,1,LOAD_ALL,train
2008-01-18,1,LOAD_ALL,train
2008-01-19,4,LOAD_ALL,train
2008-01-20,4,LOAD_ALL,train
2008-01-21,1,LOAD_ALL,train
2008-01-22,4,LOAD_ALL,train
2008-01-23,4,LOAD_ALL,train
2008-01-24,1,LOAD_ALL,train
2008-01-25,4,LOAD_ALL,train
2008-01-26,5,LOAD_ALL,train
2008-01-27,5,LOAD_ALL,train
2008-01-28,4,LOAD_ALL,train
2008-01-29,4,LOAD_ALL,train
2008-01-30,3,LOAD_ALL,train
2008-01-31,1,LOAD_ALL,train
2008-02-01,3,LOAD_ALL,train
2008-02-02,5,LOAD_ALL,train
2008-02-03,4,LOAD_ALL,train
2008-02-04,1,LOAD_ALL,train
2008-02-05,4,LOAD_ALL,train
2008-02-06,1,LOAD_ALL,train
2008-02-07,1,LOAD_ALL,train
2008-02-08,4,LOAD_ALL,train
2008-02-09,4,LOAD_ALL,train
2008-02-10,5,LOAD_ALL,train
2008-02-11,1,LOAD_ALL,train
2008-02-12,4,LOAD_ALL,train
2008-02-13,1,LOAD_ALL,train
2008-02-14,3,LOAD_ALL,train
2008-02-15,4,LOAD_ALL,train
2008-02-16,5,LOAD_ALL,train
2008-02-17,4,LOAD_ALL,train
2008-02-18,1,LOAD_ALL,train
2008-02-19,4,LOAD_ALL,train
2008-02-20,1,LOAD_ALL,train
2008-02-21,1,LOAD_ALL,train
2008-02-22,4,LOAD_ALL,train
2008-02-23,5,LOAD_ALL,train
2008-02-24,0,LOAD_ALL,train
2008-02-25,0,LOAD_ALL,train
2008-02-26,0,LOAD_ALL,train
2008-02-27,0,LOAD_ALL,train
2008-02-28,0,LOAD_ALL,train
2008-02-29,4,LOAD_ALL,train
2008-03-01,0,LOAD_ALL,train
2008-03-02,0,LOAD_ALL,train
2008-03-03,0,LOAD_ALL,train
2008-03-04,4,LOAD_ALL,train
2008-03-05,5,LOAD_ALL,train
2008-03-06,2,LOAD_ALL,train
2008-03-07,4,LOAD_ALL,train
2008-03-08,5,LOAD_ALL,train
2008-03-09,1,LOAD_ALL,train
2008-03-10,1,LOAD_ALL,train
2008-03-11,4,LOAD_ALL,train
2008-03-12,1,LOAD_ALL,train
2008-03-13,1,LOAD_ALL,train
2008-03-14,4,LOAD_ALL,train
2008-03-15,4,LOAD_ALL,train
2008-03-16,1,LOAD_ALL,train
2008-03-17,4,LOAD_ALL,train
2008-03-18,4,LOAD_ALL,train
2008-03-19,3,LOAD_ALL,train
2008-03-20,3,LOAD_ALL,train
2008-03-21,4,LOAD_ALL,train
2008-03-22,5,LOAD_ALL,train
2008-03-23,5,LOAD_ALL,train
2008-03-24,4,LOAD_ALL,train
2008-03-25,4,LOAD_ALL,train
2008-03-26,1,LOAD_ALL,train
2008-03-27,3,LOAD_ALL,train
2008-03-28,1,LOAD_ALL,train
2008-03-29,5,LOAD_ALL,train
2008-03-30,4,LOAD_ALL,train
2008-03-31,3,LOAD_ALL,train
2008-04-01,4,LOAD_ALL,train
2008-04-02,1,LOAD_ALL,train
2008-04-03,3,LOAD_ALL,train
2008-04-04,3,LOAD_ALL,train
2008-04-05,4,LOAD_ALL,train
2008-04-06,4,LOAD_ALL,train
2008-04-07,1,LOAD_ALL,train
2008-04-08,4,LOAD_ALL,train
2008-04-09,3,LOAD_ALL,train
2008-04-10,3,LOAD_ALL,train
2008-04-11,1,LOAD_ALL,train
2008-04-12,5,LOAD_ALL,train
2008-04-13,5,LOAD_ALL,train
2008-04-14,3,LOAD_ALL,train
2008-04-15,4,LOAD_ALL,train
2008-04-16,3,LOAD_ALL,train
2008-04-17,3,LOAD_ALL,train
2008-04-18,4,LOAD_ALL,train
2008-04-19,5,LOAD_ALL,train
2008-04-20,1,LOAD_ALL,train
2008-04-21,3,LOAD_ALL,train
2008-04-22,4,LOAD_ALL,train
2008-04-23,3,LOAD_ALL,train
2008-04-24,0,LOAD_ALL,train
2008-04-25,0,LOAD_ALL,train
2008-04-26,0,LOAD_ALL,train
2008-04-27,0,LOAD_ALL,train
2008-04-28,0,LOAD_ALL,train
2008-04-29,4,LOAD_ALL,train
2008-04-30,0,LOAD_ALL,train
2008-05-01,0,LOAD_ALL,train
2008-05-02,3,LOAD_ALL,train
2008-05-03,0,LOAD_ALL,train
2008-05-04,3,LOAD_ALL,train
2008-05-05,3,LOAD_ALL,train
2008-05-06,4,LOAD_ALL,train
2008-05-07,3,LOAD_ALL,train
2008-05-08,4,LOAD_ALL,train
2008-05-09,4,LOAD_ALL,train
2008-05-10,4,LOAD_ALL,train
2008-05-11,0,LOAD_ALL,train
2008-05-12,4,LOAD_ALL,train
2008-05-13,3,LOAD_ALL,train
2008-05-14,3,LOAD_ALL,train
2008-05-15,3,LOAD_ALL,train
2008-05-16,4,LOAD_ALL,train
2008-05-17,3,LOAD_ALL,train
2008-05-18,1,LOAD_ALL,train
2008-05-19,3,LOAD_ALL,train
2008-05-20,4,LOAD_ALL,train
2008-05-21,3,LOAD_ALL,train
2008-05-22,3,LOAD_ALL,train
2008-05-23,0,LOAD_ALL,train
2008-05-24,3,LOAD_ALL,train
2008-05-25,4,LOAD_ALL,train
2008-05-26,3,LOAD_ALL,train
2008-05-27,4,LOAD_ALL,train
2008-05-28,3,LOAD_ALL,train
2008-05-29,3,LOAD_ALL,train
2008-05-30,4,LOAD_ALL,train
2008-05-31,4,LOAD_ALL,train
2008-06-01,1,LOAD_ALL,train
2008-06-02,3,LOAD_ALL,train
2008-06-03,1,LOAD_ALL,train
2008-06-04,3,LOAD_ALL,train
2008-06-05,3,LOAD_ALL,train
2008-06-06,3,LOAD_ALL,train
2008-06-07,4,LOAD_ALL,train
2008-06-08,4,LOAD_ALL,train
2008-06-09,3,LOAD_ALL,train
2008-06-10,3,LOAD_ALL,train
2008-06-11,3,LOAD_ALL,train
2008-06-12,3,LOAD_ALL,train
2008-06-13,4,LOAD_ALL,train
2008-06-14,3,LOAD_ALL,train
2008-06-15,4,LOAD_ALL,train
2008-06-16,3,LOAD_ALL,train
2008-06-17,3,LOAD_ALL,train
2008-06-18,1,LOAD_ALL,train
2008-06-19,1,LOAD_ALL,train
2008-06-20,1,LOAD_ALL,train
2008-06-21,4,LOAD_ALL,train
2008-06-22,4,LOAD_ALL,train
2008-06-23,3,LOAD_ALL,train
2008-06-24,4,LOAD_ALL,train
2008-06-25,3,LOAD_ALL,train
2008-06-26,3,LOAD_ALL,train
2008-06-27,3,LOAD_ALL,train
2008-06-28,0,LOAD_ALL,train
2008-06-29,0,LOAD_ALL,train
2008-06-30,0,LOAD_ALL,train
2008-07-01,3,LOAD_ALL,train
2008-07-02,3,LOAD_ALL,train
2008-07-03,3,LOAD_ALL,train
2008-07-04,0,LOAD_ALL,train
2008-07-05,4,LOAD_ALL,train
2008-07-06,4,LOAD_ALL,train
2008-07-07,3,LOAD_ALL,train
2008-07-08,3,LOAD_ALL,train
2008-07-09,3,LOAD_ALL,train
2008-07-10,3,LOAD_ALL,train
2008-07-11,3,LOAD_ALL,train
2008-07-12,0,LOAD_ALL,train
2008-07-13,0,LOAD_ALL,train
2008-07-14,3,LOAD_ALL,train
2008-07-15,0,LOAD_ALL,train
2008-07-16,3,LOAD_ALL,train
2008-07-17,3,LOAD_ALL,train
2008-07-18,3,LOAD_ALL,train
2008-07-19,0,LOAD_ALL,train
2008-07-20,0,LOAD_ALL,train
2008-07-21,3,LOAD_ALL,train
2008-07-22,0,LOAD_ALL,train
2008-07-23,3,LOAD_ALL,train
2008-07-24,3,LOAD_ALL,train
2008-07-25,3,LOAD_ALL,train
2008-07-26,0,LOAD_ALL,train
2008-07-27,3,LOAD_ALL,train
2008-07-28,0,LOAD_ALL,train
2008-07-29,3,LOAD_ALL,train
2008-07-30,3,LOAD_ALL,train
2008-07-31,3,LOAD_ALL,train
2008-08-01,0,LOAD_ALL,train
2008-08-02,0,LOAD_ALL,train
2008-08-03,0,LOAD_ALL,train
2008-08-04,3,LOAD_ALL,train
2008-08-05,0,LOAD_ALL,train
2008-08-06,0,LOAD_ALL,train
2008-08-07,0,LOAD_ALL,train
2008-08-08,0,LOAD_ALL,train
2008-08-09,0,LOAD_ALL,train
2008-08-10,0,LOAD_ALL,train
