date,cluster,group,split
2007-12-06,1,PV_ALL,train
2007-12-07,2,PV_ALL,train
2007-12-08,4,PV_ALL,train
2007-12-09,4,PV_ALL,train
2007-12-10,5,PV_ALL,train
2007-12-11,1,PV_ALL,train
2007-12-12,2,PV_ALL,train
2007-12-13,2,PV_ALL,train
2007-12-14,1,PV_ALL,train
2007-12-15,5,PV_ALL,train
2007-12-16,2,PV_ALL,train
2007-12-17,4,PV_ALL,train
2007-12-18,4,PV_ALL,train
2007-12-19,6,PV_ALL,train
2007-12-20,5,PV_ALL,train
2007-12-21,4,PV_ALL,train
2007-12-22,5,PV_ALL,train
2007-12-23,4,PV_ALL,train
2007-12-24,1,PV_ALL,train
2007-12-25,6,PV_ALL,train
2007-12-26,4,PV_ALL,train
2007-12-27,5,PV_ALL,train
2007-12-28,0,PV_ALL,train
2007-12-29,2,PV_ALL,train
2007-12-30,5,PV_ALL,train
2007-12-31,6,PV_ALL,train
2008-01-01,0,PV_ALL,train
2008-01-02,4,PV_ALL,train
2008-01-03,6,PV_ALL,train
2008-01-04,6,PV_ALL,train
2008-01-05,6,PV_ALL,train
2008-01-06,4,PV_ALL,train
2008-01-07,5,PV_ALL,train
2008-01-08,4,PV_ALL,train
2008-01-09,4,PV_ALL,train
2008-01-10,4,PV_ALL,train
2008-01-11,1,PV_ALL,train
2008-01-12,4,PV_ALL,train
2008-01-13,1,PV_ALL,train
2008-01-14,1,PV_ALL,train
2008-01-15,2,PV_ALL,train
2008-01-16,4,PV_ALL,train
2008-01-17,4,PV_ALL,train
2008-01-18,4,PV_ALL,train
2008-01-19,6,PV_ALL,train
2008-01-20,6,PV_ALL,train
2008-01-21,4,PV_ALL,train
2008-01-22,6,PV_ALL,train
2008-01-23,6,PV_ALL,train
2008-01-24,6,PV_ALL,train
2008-01-25,4,PV_ALL,train
2008-01-26,5,PV_ALL,train
2008-01-27,4,PV_ALL,train
2008-01-28,6,PV_ALL,train
2008-01-29,6,PV_ALL,train
2008-01-30,6,PV_ALL,train
2008-01-31,6,PV_ALL,train
2008-02-01,1,PV_ALL,train
2008-02-02,2,PV_ALL,train
2008-02-03,5,PV_ALL,train
2008-02-04,6,PV_ALL,train
2008-02-05,1,PV_ALL,train
2008-02-06,0,PV_ALL,train
2008-02-07,4,PV_ALL,train
2008-02-08,6,PV_ALL,train
2008-02-09,6,PV_ALL,train
2008-02-10,1,PV_ALL,train
2008-02-11,6,PV_ALL,train
2008-02-12,2,PV_ALL,train
2008-02-13,0,PV_ALL,train
2008-02-14,0,PV_ALL,train
2008-02-15,1,PV_ALL,train
2008-02-16,4,PV_ALL,train
2008-02-17,4,PV_ALL,train
2008-02-18,2,PV_ALL,train
2008-02-19,4,PV_ALL,train
2008-02-20,6,PV_ALL,train
2008-02-21,6,PV_ALL,train
2008-02-22,5,PV_ALL,train
2008-02-23,5,PV_ALL,train
2008-02-24,5,PV_ALL,train
2008-02-25,1,PV_ALL,train
2008-02-26,0,PV_ALL,train
2008-02-27,2,PV_ALL,train
2008-02-28,2,PV_ALL,train
2008-02-29,3,PV_ALL,train
2008-03-01,2,PV_ALL,train
2008-03-02,5,PV_ALL,train
2008-03-03,5,PV_ALL,train
2008-03-04,1,PV_ALL,train
2008-03-05,2,PV_ALL,train
2008-03-06,0,PV_ALL,train
2008-03-07,0,PV_ALL,train
2008-03-08,2,PV_ALL,train
2008-03-09,5,PV_ALL,train
2008-03-10,5,PV_ALL,train
2008-03-11,5,PV_ALL,train
2008-03-12,2,PV_ALL,train
2008-03-13,5,PV_ALL,train
2008-03-14,5,PV_ALL,train
2008-03-15,5,PV_ALL,train
2008-03-16,5,PV_ALL,train
2008-03-17,5,PV_ALL,train
2008-03-18,1,PV_ALL,train
2008-03-19,3,PV_ALL,train
2008-03-20,1,PV_ALL,train
2008-03-21,1,PV_ALL,train
2008-03-22,5,PV_ALL,train
2008-03-23,5,PV_ALL,train
2008-03-24,5,PV_ALL,train
2008-03-25,5,PV_ALL,train
2008-03-26,5,PV_ALL,train
2008-03-27,5,PV_ALL,train
2008-03-28,1,PV_ALL,train
2008-03-29,5,PV_ALL,train
2008-03-30,5,PV_ALL,train
2008-03-31,5,PV_ALL,train
2008-04-01,2,PV_ALL,train
2008-04-02,5,PV_ALL,train
2008-04-03,5,PV_ALL,train
2008-04-04,5,PV_ALL,train
2008-04-05,5,PV_ALL,train
2008-04-06,1,PV_ALL,train
2008-04-07,3,PV_ALL,train
2008-04-08,1,PV_ALL,train
2008-04-09,5,PV_ALL,train
2008-04-10,5,PV_ALL,train
2008-04-11,5,PV_ALL,train
2008-04-12,5,PV_ALL,train
2008-04-13,1,PV_ALL,train
2008-04-14,0,PV_ALL,train
2008-04-15,1,PV_ALL,train
2008-04-16,1,PV_ALL,train
2008-04-17,2,PV_ALL,train
2008-04-18,0,PV_ALL,train
2008-04-19,2,PV_ALL,train
2008-04-20,2,PV_ALL,train
2008-04-21,2,PV_ALL,train
2008-04-22,2,PV_ALL,train
2008-04-23,2,PV_ALL,train
2008-04-24,1,PV_ALL,train
2008-04-25,1,PV_ALL,train
2008-04-26,1,PV_ALL,train
2008-04-27,2,PV_ALL,train
2008-04-28,2,PV_ALL,train
2008-04-29,1,PV_ALL,train
2008-04-30,1,PV_ALL,train
2008-05-01,1,PV_ALL,train
2008-05-02,2,PV_ALL,train
2008-05-03,1,PV_ALL,train
2008-05-04,1,PV_ALL,train
2008-05-05,2,PV_ALL,train
2008-05-06,2,PV_ALL,train
2008-05-07,2,PV_ALL,train
2008-05-08,2,PV_ALL,train
2008-05-09,2,PV_ALL,train
2008-05-10,2,PV_ALL,train
2008-05-11,2,PV_ALL,train
2008-05-12,0,PV_ALL,train
2008-05-13,0,PV_ALL,train
2008-05-14,2,PV_ALL,train
2008-05-15,2,PV_ALL,train
2008-05-16,0,PV_ALL,train
2008-05-17,2,PV_ALL,train
2008-05-18,2,PV_ALL,train
2008-05-19,0,PV_ALL,train
2008-05-20,2,PV_ALL,train
2008-05-21,2,PV_ALL,train
2008-05-22,2,PV_ALL,train
2008-05-23,3,PV_ALL,train
2008-05-24,3,PV_ALL,train
2008-05-25,2,PV_ALL,train
2008-05-26,2,PV_ALL,train
2008-05-27,2,PV_ALL,train
2008-05-28,2,PV_ALL,train
2008-05-29,0,PV_ALL,train
2008-05-30,2,PV_ALL,train
2008-05-31,0,PV_ALL,train
2008-06-01,0,PV_ALL,train
2008-06-02,2,PV_ALL,train
2008-06-03,2,PV_ALL,train
2008-06-04,2,PV_ALL,train
2008-06-05,2,PV_ALL,train
2008-06-06,2,PV_ALL,train
2008-06-07,0,PV_ALL,train
2008-06-08,0,PV_ALL,train
2008-06-09,0,PV_ALL,train
2008-06-10,2,PV_ALL,train
2008-06-11,3,PV_ALL,train
2008-06-12,0,PV_ALL,train
2008-06-13,2,PV_ALL,train
2008-06-14,2,PV_ALL,train
2008-06-15,2,PV_ALL,train
2008-06-16,2,PV_ALL,train
2008-06-17,2,PV_ALL,train
2008-06-18,2,PV_ALL,train
2008-06-19,0,PV_ALL,train
2008-06-20,0,PV_ALL,train
2008-06-21,0,PV_ALL,train
2008-06-22,2,PV_ALL,train
2008-06-23,3,PV_ALL,train
2008-06-24,2,PV_ALL,train
2008-06-25,2,PV_ALL,train
2008-06-26,2,PV_ALL,train
2008-06-27,2,PV_ALL,train
2008-06-28,2,PV_ALL,train
2008-06-29,2,PV_ALL,train
2008-06-30,3,PV_ALL,train
2008-07-01,2,PV_ALL,train
2008-07-02,2,PV_ALL,train
2008-07-03,2,PV_ALL,train
2008-07-04,2,PV_ALL,train
2008-07-05,2,PV_ALL,train
2008-07-06,2,PV_ALL,train
2008-07-07,2,PV_ALL,train
2008-07-08,2,PV_ALL,train
2008-07-09,2,PV_ALL,train
2008-07-10,2,PV_ALL,train
2008-07-11,2,PV_ALL,train
2008-07-12,2,PV_ALL,train
2008-07-13,2,PV_ALL,train
2008-07-14,2,PV_ALL,train
2008-07-15,2,PV_ALL,train
2008-07-16,2,PV_ALL,train
2008-07-17,0,PV_ALL,train
2008-07-18,0,PV_ALL,train
2008-07-19,2,PV_ALL,train
2008-07-20,2,PV_ALL,train
2008-07-21,2,PV_ALL,train
2008-07-22,2,PV_ALL,train
2008-07-23,2,PV_ALL,train
2008-07-24,2,PV_ALL,train
2008-07-25,2,PV_ALL,train
2008-07-26,2,PV_ALL,train
2008-07-27,2,PV_ALL,train
2008-07-28,0,PV_ALL,train
2008-07-29,3,PV_ALL,train
2008-07-30,1,PV_ALL,train
2008-07-31,1,PV_ALL,train
2008-08-01,3,PV_ALL,train
2008-08-02,3,PV_ALL,train
2008-08-03,3,PV_ALL,train
2008-08-04,3,PV_ALL,train
2008-08-05,3,PV_ALL,train
2008-08-06,3,PV_ALL,train
2008-08-07,2,PV_ALL,train
2008-08-08,1,PV_ALL,train
2008-08-09,2,PV_ALL,train
2008-08-10,2,PV_ALL,train
